contract_id,walk_year_position_group,walk_year_toi_per_game,walk_year_toi_total,walk_year_games,walk_year_goals,walk_year_assists,walk_year_points,walk_year_points_per_game,post_signing_seasons_observed,post_signing_avg_toi_per_game,post_signing_avg_points_per_game,contract_complete,post_signing_toi_change,post_signing_points_change,trajectory_prior_seasons_found,trajectory_toi_slope,trajectory_points_slope,trajectory,tier_toi_percentile,tier
1463,defense,21.76318333333333,1458.133283333333,67,3,21,24,0.3582089552238806,0,NA,NA,FALSE,NA,NA,3,3.507920833334088,0.050982384823857724,rising,0.7890625,top
1464,NA,NA,NA,NA,NA,NA,NA,NA,3,11.77111111111111,0,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1465,defense,13.333333333333334,40,3,0,0,0,0,1,10.90625,0.125,TRUE,-2.427083333333334,0.125,2,0.7199999999993505,0,rising,0.16666666666666666,fringe
1466,NA,NA,NA,NA,NA,NA,NA,NA,1,12.111346666666666,0.0851063829787234,TRUE,NA,NA,2,-2.4270833333336888,0.12500000000001843,declining,NA,NA
1467,defense,12.111346666666666,569.2332933333333,47,0,4,4,0.0851063829787234,2,13.180178333333334,0.08097560975609756,TRUE,1.068831666666668,-0.004130773222625839,1,NA,NA,insufficient_history,0.07807807807807808,fringe
1468,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1469,forward,5.588888333333333,50.299995,9,0,0,0,0,1,11.289813333333335,0.4166666666666667,TRUE,5.700925000000002,0.4166666666666667,NA,NA,NA,insufficient_history,0.010344827586206896,fringe
1470,forward,11.289813333333335,406.43328,36,7,8,15,0.4166666666666667,1,9.816215,0.3108108108108108,FALSE,-1.4735983333333351,-0.10585585585585588,1,NA,NA,insufficient_history,0.2913793103448276,fringe
1471,forward,9.816215,726.39991,74,11,12,23,0.3108108108108108,1,11.351886666666667,0.22641509433962265,TRUE,1.5356716666666674,-0.08439571647118815,2,5.700925000000843,0.4166666666667281,rising,0.1656534954407295,fringe
1472,forward,11.351886666666667,601.6499933333333,53,4,8,12,0.22641509433962265,1,12.207500000000001,0.26666666666666666,TRUE,0.8556133333333342,0.040251572327044016,2,-0.736799166666581,-0.05292792792792175,declining,0.2987012987012987,fringe
1473,forward,12.207500000000001,732.45,60,6,10,16,0.26666666666666666,1,9.528946666666664,0.10526315789473684,TRUE,-2.678553333333337,-0.16140350877192983,2,1.5356716666660868,-0.08439571647115608,rising,0.2583518930957684,fringe
1474,NA,NA,NA,NA,NA,NA,NA,NA,2,18.925327499999998,0.3111111111111111,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1475,defense,20.469791666666666,1637.5833333333333,80,9,23,32,0.4,2,20.97351666666667,0.3800813008130081,TRUE,0.5037250000000029,-0.019918699186991906,1,NA,NA,insufficient_history,0.7377049180327869,top
1476,defense,19.49845666666667,1052.91666,54,5,13,18,0.3333333333333333,0,NA,NA,FALSE,NA,NA,3,2.5338566666672504,0.10230352303524953,rising,0.6478405315614618,middle
1477,NA,NA,NA,NA,NA,NA,NA,NA,3,21.824284444444444,0.62309670781893,TRUE,NA,NA,3,-0.48566750000032727,-0.03333333333334673,declining,NA,NA
1478,defense,23.447221666666668,1547.51663,66,8,25,33,0.5,1,23.073095000000002,0.5571428571428572,FALSE,-0.3741266666666654,0.05714285714285716,2,6.22686833333097,0.455709876543037,rising,0.9036144578313253,top
1479,forward,14.695833333333333,176.35,12,5,4,9,0.75,2,12.166876666666667,0.4086981566820277,TRUE,-2.528956666666666,-0.3413018433179723,NA,NA,NA,insufficient_history,0.6020583190394511,middle
1480,forward,13.698808333333334,767.1332666666667,56,10,15,25,0.44642857142857145,1,10.634945,0.3709677419354839,FALSE,-3.063863333333334,-0.07546082949308758,1,NA,NA,insufficient_history,0.5137931034482759,middle
1481,NA,NA,NA,NA,NA,NA,NA,NA,1,13.794143333333333,0.4189189189189189,TRUE,NA,NA,3,-2.030444166667261,-0.18951612903229592,declining,NA,NA
1482,forward,13.794143333333333,1020.7666066666666,74,16,15,31,0.4189189189189189,1,11.254225,0.38028169014084506,TRUE,-2.5399183333333326,-0.03863722877807385,2,-3.063863333333782,-0.0754608294930986,declining,0.5319148936170213,middle
1483,forward,11.254225,799.049975,71,14,13,27,0.38028169014084506,2,14.944982499999998,0.5763656633221851,TRUE,3.6907574999999984,0.19608397318134002,2,1.5795991666664841,0.023975588491714755,rising,0.288961038961039,fringe
1484,NA,NA,NA,NA,NA,NA,NA,NA,2,16.025106666666666,0.4487179487179487,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1485,forward,16.433546666666665,1281.8166399999998,78,15,22,37,0.47435897435897434,5,16.169178666666667,0.4439285714285714,FALSE,-0.2643679999999975,-0.030430402930402944,1,NA,NA,insufficient_history,0.7409948542024014,top
1486,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1487,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1488,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1489,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1490,NA,NA,NA,NA,NA,NA,NA,NA,1,7.214284999999999,0,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1491,forward,7.214284999999999,50.499995,7,0,0,0,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,0.030844155844155844,fringe
1492,NA,NA,NA,NA,NA,NA,NA,NA,1,9.700793333333333,0.38095238095238093,TRUE,NA,NA,1,NA,NA,insufficient_history,NA,NA
1493,NA,NA,NA,NA,NA,NA,NA,NA,3,12.709426666666666,0.7119938884644768,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1494,forward,13.70955833333333,932.2499666666664,68,13,17,30,0.4411764705882353,0,NA,NA,FALSE,NA,NA,2,0.568721666666453,-1.3051948051943096,rising,0.5241379310344828,middle
1495,NA,NA,NA,NA,NA,NA,NA,NA,3,13.096582222222223,0.41166120616430046,TRUE,NA,NA,3,0.8922791666669123,-0.52941176470594975,rising,NA,NA
1496,forward,13.975811666666667,1146.0165566666667,82,20,21,41,0.5,1,16.13816333333333,0.5652173913043478,FALSE,2.1623516666666642,0.06521739130434778,2,0.08954499999996596,0.10083727702944845,stable,0.42761692650334077,middle
1497,NA,NA,NA,NA,NA,NA,NA,NA,2,18.375788333333333,0.6965566714490674,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1498,forward,18.91898666666667,1494.599946666667,79,41,51,92,1.1645569620253164,2,19.1818175,0.9242424242424243,FALSE,0.26283083333333224,-0.24031453778289213,2,2.4878533333310813,0.2166427546626445,rising,0.9137931034482759,top
1499,NA,NA,NA,NA,NA,NA,NA,NA,4,19.704079166666666,1.0486473553546725,FALSE,NA,NA,3,-0.35897416666672954,0.08240946045823827,declining,NA,NA
1500,defense,15.783333333333331,15.783333333333331,1,0,2,2,2,1,13.133333333333333,0,FALSE,-2.6499999999999986,-2,NA,NA,NA,insufficient_history,0.3114754098360656,fringe
1501,defense,13.133333333333333,26.266666666666666,2,0,0,0,0,0,NA,NA,FALSE,NA,NA,1,NA,NA,insufficient_history,0.15432098765432098,fringe
1502,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,2,-2.649999999998994,-1.9999999999992408,declining,NA,NA
1503,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,2,-2.649999999998994,-1.9999999999992408,declining,NA,NA
1504,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,1,NA,NA,insufficient_history,NA,NA
1505,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1506,NA,NA,NA,NA,NA,NA,NA,NA,1,11.066666666666666,0,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1507,defense,11.066666666666666,11.066666666666666,1,0,0,0,0,1,14.023855,0.19607843137254902,FALSE,2.957188333333333,0.19607843137254902,NA,NA,NA,insufficient_history,0.05647840531561462,fringe
1508,defense,14.023855,715.216605,51,3,7,10,0.19607843137254902,1,19.718518333333332,0.2857142857142857,TRUE,5.694663333333333,0.08963585434173668,1,NA,NA,insufficient_history,0.21511627906976744,fringe
1509,defense,19.718518333333332,1242.266655,63,9,9,18,0.2857142857142857,2,21.3806325,0.4770114942528736,FALSE,1.6621141666666688,0.1912972085385879,2,1.4785941666664963,0.09803921568626313,rising,0.6876876876876877,top
1510,NA,NA,NA,NA,NA,NA,NA,NA,2,13.069444166666667,0.08333333333333333,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1511,defense,13.588888333333335,81.53333,6,0,1,1,0.16666666666666666,1,13.277563333333335,0.19230769230769232,FALSE,-0.3113250000000001,0.02564102564102566,1,NA,NA,insufficient_history,0.132890365448505,fringe
1512,defense,13.277563333333335,345.2166466666667,26,1,4,5,0.19230769230769232,2,13.341304166666667,0.08695652173913043,TRUE,0.06374083333333225,-0.10535117056856189,2,1.0388883333334908,0.16666666666669122,rising,0.15988372093023256,fringe
1513,defense,12.232608333333333,281.34999166666665,23,0,1,1,0.043478260869565216,0,NA,NA,FALSE,NA,NA,2,1.1724366666662187,-0.06187290969897314,rising,0.020080321285140562,fringe
1514,NA,NA,NA,NA,NA,NA,NA,NA,2,9.75873,0.2592708988057825,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1515,forward,10.206199999999997,438.8665999999999,43,6,7,13,0.3023255813953488,1,13.020586666666667,0.23529411764705882,FALSE,2.8143866666666693,-0.06703146374829,1,NA,NA,insufficient_history,0.19482758620689655,fringe
1516,NA,NA,NA,NA,NA,NA,NA,NA,1,12.15982,0.32142857142857145,TRUE,NA,NA,3,1.8546633333338733,0.009538950715417266,rising,NA,NA
1517,forward,12.15982,680.94992,56,11,7,18,0.32142857142857145,2,12.802108333333333,0.3864240441627479,TRUE,0.6422883333333331,0.06499547273417644,2,2.8143866666670863,-0.06703146374829985,rising,0.3799392097264438,middle
1518,forward,13.391779999999999,977.59994,73,14,13,27,0.3698630136986301,1,14.18079,0.3728813559322034,FALSE,0.7890100000000011,0.003018342233573279,2,0.052616666666651664,0.0815565031982633,stable,0.3674832962138085,middle
1519,NA,NA,NA,NA,NA,NA,NA,NA,1,11.864583333333336,0,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1520,defense,11.864583333333336,94.91666666666669,8,0,0,0,0,1,12.580301666666665,0.15151515151515152,FALSE,0.7157183333333297,0.15151515151515152,NA,NA,NA,insufficient_history,0.07308970099667775,fringe
1521,defense,12.580301666666665,415.149955,33,0,5,5,0.15151515151515152,0,NA,NA,FALSE,NA,NA,1,NA,NA,insufficient_history,0.10174418604651163,fringe
1522,NA,NA,NA,NA,NA,NA,NA,NA,1,14.797500000000003,0.1,TRUE,NA,NA,2,0.35785916666662443,0.07575757575756698,rising,NA,NA
1523,defense,14.797500000000003,591.9000000000001,40,0,4,4,0.1,1,14.51111,0,TRUE,-0.2863900000000026,-0.1,1,NA,NA,insufficient_history,0.14457831325301204,fringe
1524,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1525,NA,NA,NA,NA,NA,NA,NA,NA,2,19.203869166666667,0.39338235294117646,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1526,defense,20.512253333333334,1394.8332266666666,68,6,22,28,0.4117647058823529,3,24.634835555555554,0.6994641537324464,FALSE,4.122582222222221,0.2876994478500935,1,NA,NA,insufficient_history,0.7242524916943521,top
1527,defense,25.10625,2008.5,80,7,43,50,0.625,2,24.030825833333335,0.5586093920640699,FALSE,-1.0754241666666644,-0.0663906079359301,2,2.4284691666663867,0.22593582887697916,rising,0.978978978978979,top
1528,NA,NA,NA,NA,NA,NA,NA,NA,3,13.270512222222221,0.3494047619047619,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1529,forward,17.154791666666664,1372.3833333333332,80,31,30,61,0.7625,6,17.310514444444443,0.7404761501857691,FALSE,0.155722777777779,-0.02202384981423089,2,2.1456349999991913,0.2857142857141773,rising,0.8067796610169492,top
1530,forward,16.691666666666666,300.45,18,6,9,15,0.8333333333333334,1,14.631816666666666,0.4,FALSE,-2.059850000000001,-0.43333333333333335,2,0.11681166666662729,0.023809523809514958,stable,0.6748329621380846,top
1531,NA,NA,NA,NA,NA,NA,NA,NA,1,9.616333333333333,0.26,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1532,forward,9.616333333333333,480.81666666666666,50,6,7,13,0.26,1,13.57113,0.23214285714285715,FALSE,3.9547966666666667,-0.027857142857142858,NA,NA,NA,insufficient_history,0.14310344827586208,fringe
1533,forward,13.57113,759.98328,56,5,8,13,0.23214285714285715,2,13.243946666666666,0.34475587703435806,TRUE,-0.32718333333333405,0.11261301989150091,1,NA,NA,insufficient_history,0.5106382978723404,middle
1534,forward,11.879323333333332,938.4665433333332,79,13,11,24,0.3037974683544304,1,9.71,0.1,FALSE,-2.169323333333331,-0.20379746835443038,2,1.037439999999606,0.15357142857137032,rising,0.22271714922049,fringe
1535,NA,NA,NA,NA,NA,NA,NA,NA,3,14.075323888888889,0.35064935064935066,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1536,forward,13.970561666666669,1075.7332483333334,77,11,23,34,0.44155844155844154,1,14.469899999999999,0.3880597014925373,FALSE,0.49933833333333055,-0.053498740065904216,2,1.7887433333317135,0.6103896103890573,rising,0.55,middle
1537,NA,NA,NA,NA,NA,NA,NA,NA,1,12.712938333333332,0.4342105263157895,TRUE,NA,NA,3,-0.27608833333333965,-0.11116495444855948,stable,NA,NA
1538,forward,12.712938333333332,966.1833133333332,76,18,15,33,0.4342105263157895,1,10.757435,0.3384615384615385,TRUE,-1.9555033333333327,-0.09574898785425101,2,0.49933833333340655,-0.05349874006591204,rising,0.4331306990881459,middle
1539,forward,10.757435,699.2332749999999,65,8,14,22,0.3384615384615385,1,14.465314999999999,0.4864864864864865,TRUE,3.7078799999999994,0.14802494802494803,2,-0.8784808333332317,0.023075412411623433,declining,0.2483766233766234,fringe
1540,forward,14.465314999999999,1070.43331,74,17,19,36,0.4864864864864865,1,13.529468333333334,0.36231884057971014,FALSE,-0.9358466666666647,-0.12416764590677637,2,-1.9555033333325902,-0.0957489878542147,declining,0.45879732739420936,middle
1541,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1542,NA,NA,NA,NA,NA,NA,NA,NA,1,9.556666666666667,0.2,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1543,forward,9.556666666666667,47.78333333333333,5,1,0,1,0.2,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,0.15172413793103448,fringe
1544,NA,NA,NA,NA,NA,NA,NA,NA,2,15.669677500000002,0.6975146650200679,TRUE,NA,NA,1,NA,NA,insufficient_history,NA,NA
1545,forward,15.796950000000002,1295.3499000000002,82,23,26,49,0.5975609756097561,2,15.478215,0.5738811728395061,FALSE,-0.318735000000002,-0.023679802770249947,1,NA,NA,insufficient_history,0.6688311688311688,top
1546,NA,NA,NA,NA,NA,NA,NA,NA,2,10.3672525,0.07317073170731707,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1547,forward,8.962961666666667,80.666655,9,0,0,0,0,0,NA,NA,FALSE,NA,NA,1,NA,NA,insufficient_history,0.09253246753246754,fringe
1548,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,2,-2.808581666665599,-0.14634146341457857,declining,NA,NA
1549,NA,NA,NA,NA,NA,NA,NA,NA,3,17.019429444444444,0.21931814789384124,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1550,defense,17.083333333333332,734.5833333333333,43,3,6,9,0.20930232558139536,0,NA,NA,FALSE,NA,NA,2,4.337238333329406,0.1854942233631182,rising,0.4444444444444444,middle
1551,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,3,1.1322375000000144,0.03886168910648461,rising,NA,NA
1552,NA,NA,NA,NA,NA,NA,NA,NA,3,22.267075555555557,0.5049325488797766,TRUE,NA,NA,2,-2.0727633333325475,-0.1077708451502711,declining,NA,NA
1553,defense,22.141981666666666,1749.2165516666666,79,10,29,39,0.4936708860759494,1,22.95492833333333,0.352112676056338,FALSE,0.8129466666666652,-0.14155821001961139,2,2.2122983333324955,-0.02112676056337215,rising,0.8072289156626506,top
1554,NA,NA,NA,NA,NA,NA,NA,NA,1,9.456666666666667,0.15,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1555,forward,9.456666666666667,189.13333333333333,20,1,2,3,0.15,1,7.65,0.2,TRUE,-1.8066666666666666,0.05000000000000002,NA,NA,NA,insufficient_history,0.14482758620689656,fringe
1556,forward,7.65,38.25,5,0,1,1,0.2,0,NA,NA,FALSE,NA,NA,1,NA,NA,insufficient_history,0.056896551724137934,fringe
1557,NA,NA,NA,NA,NA,NA,NA,NA,1,8.342591666666667,0.1111111111111111,TRUE,NA,NA,2,-1.8066666666669315,0.050000000000007386,declining,NA,NA
1558,forward,8.342591666666667,75.083325,9,0,1,1,0.1111111111111111,0,NA,NA,FALSE,NA,NA,2,-1.8066666666669315,0.050000000000007386,declining,0.0668693009118541,fringe
1559,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,2,0.3462958333332936,-0.04444444444443928,stable,NA,NA
1560,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1561,NA,NA,NA,NA,NA,NA,NA,NA,1,8.492776666666666,0.26666666666666666,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1562,forward,8.492776666666666,254.78329999999997,30,3,5,8,0.26666666666666666,2,12.953351666666666,0.3995378742214185,TRUE,4.460575,0.13287120755475185,NA,NA,NA,insufficient_history,0.0790273556231003,fringe
1563,forward,14.385185,906.266655,63,18,14,32,0.5079365079365079,1,12.993115,0.1956521739130435,FALSE,-1.3920700000000004,-0.31228433402346445,2,3.0287416666655216,0.024472573839653223,rising,0.4521158129175947,middle
1564,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1565,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1566,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1567,NA,NA,NA,NA,NA,NA,NA,NA,1,20.915920000000003,0.1791044776119403,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1568,defense,20.915920000000003,1401.3666400000002,67,4,8,12,0.1791044776119403,1,11.697776666666666,0,FALSE,-9.218143333333337,-0.1791044776119403,NA,NA,NA,insufficient_history,0.7703488372093024,top
1569,NA,NA,NA,NA,NA,NA,NA,NA,1,5.71875,0.125,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1570,forward,5.71875,45.75,8,1,0,1,0.125,1,6.629166666666666,0,FALSE,0.9104166666666664,-0.125,NA,NA,NA,insufficient_history,0.010344827586206896,fringe
1571,forward,6.629166666666666,26.516666666666666,4,0,0,0,0,0,NA,NA,FALSE,NA,NA,1,NA,NA,insufficient_history,0.025835866261398176,fringe
1572,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,2,0.45520833333328115,-0.062499999999992735,rising,NA,NA
1573,NA,NA,NA,NA,NA,NA,NA,NA,3,14.01649888888889,0.5220145707950586,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1574,forward,14.019715,1149.61663,82,17,39,56,0.6829268292682927,1,16.07,0.4714285714285714,TRUE,2.0502850000000006,-0.21149825783972132,2,0.6728149999993959,0.15584415584401462,rising,0.553448275862069,middle
1575,forward,16.07,1124.9,70,14,19,33,0.4714285714285714,3,13.079841666666665,0.3132332643202208,FALSE,-2.9901583333333352,-0.1581953071083506,3,0.1706158333333313,0.15964523281600462,stable,0.7206896551724138,top
1576,forward,11.6221,534.6166,46,2,7,9,0.1956521739130435,1,10.494606666666666,0.35294117647058826,TRUE,-1.1274933333333337,0.15728900255754477,2,1.0348883333329464,0.17261904761898225,rising,0.19376391982182628,fringe
1577,NA,NA,NA,NA,NA,NA,NA,NA,2,18.200154166666664,0.7222222222222222,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1578,forward,18.383641666666666,992.71665,54,20,22,42,0.7777777777777778,1,15.382638333333334,0.6805555555555556,FALSE,-3.0010033333333315,-0.09722222222222221,1,NA,NA,insufficient_history,0.8810344827586207,top
1579,forward,15.382638333333334,1107.54996,72,20,29,49,0.6805555555555556,2,12.962031666666668,0.4137254901960784,TRUE,-2.420606666666666,-0.2668300653594772,2,0.36697500000006006,0.11111111111112759,rising,0.6717325227963525,top
1580,forward,11.568953333333333,590.01662,51,7,8,15,0.29411764705882354,1,14.557970000000001,0.4782608695652174,TRUE,2.989016666666668,0.18414322250639387,2,-1.0275283333329386,-0.14722222222216644,declining,0.1870824053452116,fringe
1581,NA,NA,NA,NA,NA,NA,NA,NA,1,11.93368,0.3125,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1582,forward,11.93368,572.81664,48,8,7,15,0.3125,1,13.279058333333333,0.44871794871794873,FALSE,1.3453783333333327,0.13621794871794873,NA,NA,NA,insufficient_history,0.35344827586206895,middle
1583,forward,13.279058333333333,1035.76655,78,15,20,35,0.44871794871794873,1,13.636841666666665,0.39473684210526316,TRUE,0.357783333333332,-0.05398110661268557,1,NA,NA,insufficient_history,0.48328267477203646,middle
1584,forward,13.636841666666665,1036.3999666666666,76,17,13,30,0.39473684210526316,2,13.283499999999998,0.2991891891891892,FALSE,-0.3533416666666671,-0.09554765291607398,2,0.672689166666589,0.06810897435896647,rising,0.5032467532467533,middle
1585,NA,NA,NA,NA,NA,NA,NA,NA,1,10.352563333333334,0.23076923076923078,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1586,forward,10.352563333333334,134.58332333333334,13,2,1,3,0.23076923076923078,1,15.596758333333334,0.4027777777777778,FALSE,5.2441949999999995,0.172008547008547,NA,NA,NA,insufficient_history,0.2103448275862069,fringe
1587,NA,NA,NA,NA,NA,NA,NA,NA,3,15.368391111111112,0.36536434808792534,TRUE,NA,NA,1,NA,NA,insufficient_history,NA,NA
1588,forward,15.55628,1073.38332,69,12,19,31,0.4492753623188406,0,NA,NA,FALSE,NA,NA,3,0.21076666666682586,-0.03065718157182173,stable,0.5908096280087527,middle
1589,NA,NA,NA,NA,NA,NA,NA,NA,2,10.350000000000001,0.26666666666666666,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1590,defense,10.76666666666667,107.66666666666669,10,0,2,2,0.2,1,18.684343333333334,0.21212121212121213,FALSE,7.917676666666665,0.012121212121212116,1,NA,NA,insufficient_history,0.036544850498338874,fringe
1591,defense,18.684343333333334,1233.16666,66,4,10,14,0.21212121212121213,3,20.244931666666666,0.27301336146272853,TRUE,1.5605883333333317,0.060892149341516405,2,0.8333333333334612,-0.13333333333335287,rising,0.6017441860465116,middle
1592,defense,19.808333333333334,1584.6666666666667,80,7,18,25,0.3125,1,21.88722166666667,0.31666666666666665,FALSE,2.0788883333333352,0.004166666666666652,2,0.3548966666665391,-0.02224779439968464,rising,0.6265060240963856,middle
1593,NA,NA,NA,NA,NA,NA,NA,NA,2,10.982762500000002,0.16025641025641024,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1594,forward,9.812961666666666,353.26662,36,2,4,6,0.16666666666666666,1,12.694926666666667,0.2608695652173913,FALSE,2.881965000000001,0.09420289855072464,1,NA,NA,insufficient_history,0.16896551724137931,fringe
1595,forward,12.694926666666667,583.9666266666667,46,5,7,12,0.2608695652173913,1,10.75,0,TRUE,-1.9449266666666674,-0.2608695652173913,1,NA,NA,insufficient_history,0.43009118541033436,middle
1596,forward,10.75,21.5,2,0,0,0,0,0,NA,NA,FALSE,NA,NA,2,1.4409824999998324,0.04710144927535687,rising,0.2435064935064935,fringe
1597,NA,NA,NA,NA,NA,NA,NA,NA,1,11.548275,0.13793103448275862,TRUE,NA,NA,2,-1.9449266666659264,-0.26086956521729227,declining,NA,NA
1598,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1599,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1600,NA,NA,NA,NA,NA,NA,NA,NA,1,4.520833333333333,0.25,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1601,forward,4.520833333333333,18.083333333333332,4,1,0,1,0.25,1,7.4833333333333325,0,TRUE,2.9624999999999995,-0.25,NA,NA,NA,insufficient_history,0.004559270516717325,fringe
1602,forward,7.4833333333333325,37.416666666666664,5,0,0,0,0,0,NA,NA,FALSE,NA,NA,1,NA,NA,insufficient_history,0.04220779220779221,fringe
1603,NA,NA,NA,NA,NA,NA,NA,NA,1,5.664443333333334,0.06666666666666667,TRUE,NA,NA,2,2.962499999998877,-0.2499999999999051,rising,NA,NA
1604,forward,13.199999999999998,79.19999999999999,6,1,2,3,0.5,1,4.766666666666667,0,TRUE,-8.43333333333333,-0.5,NA,NA,NA,insufficient_history,0.4787234042553192,middle
1605,forward,13.199999999999998,79.19999999999999,6,1,2,3,0.5,1,4.766666666666667,0,FALSE,-8.43333333333333,-0.5,NA,NA,NA,insufficient_history,0.4787234042553192,middle
1606,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,2,-8.433333333330129,-0.4999999999998102,declining,NA,NA
1607,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1608,defense,18.58939333333333,204.48332666666664,11,0,0,0,0,1,18.275000000000002,0.3333333333333333,FALSE,-0.314393333333328,0.3333333333333333,1,NA,NA,insufficient_history,0.5771604938271605,middle
1609,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,3,0.46416666666671724,-0.13333333333332792,rising,NA,NA
1610,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,1,NA,NA,insufficient_history,NA,NA
1611,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1612,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1613,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1614,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1615,NA,NA,NA,NA,NA,NA,NA,NA,1,10.670833333333333,0,TRUE,NA,NA,NA,NA,NA,insufficient_history,NA,NA
1616,defense,10.670833333333333,42.68333333333333,4,0,0,0,0,2,17.793530833333335,0.28945480631276904,TRUE,7.122697500000003,0.28945480631276904,NA,NA,NA,insufficient_history,0.0436046511627907,fringe
