contract_id,model_position_group,cap_ceiling,aav_cap_share,eligible_overpay,expected_toi,overpay_residual,overpay_residual_std,partial_delivery_flag
720,forward,81500000,0.008588957055214725,TRUE,11.903915546790932,1.934319453209067,0.8047741292296571,FALSE
721,forward,81500000,0.008895705521472393,TRUE,11.930627450532786,2.099927549467214,0.873675422259835,TRUE
722,forward,82500000,0.00909090909090909,FALSE,NA,NA,NA,FALSE
723,forward,88000000,0.008806818181818181,FALSE,NA,NA,NA,FALSE
724,forward,73000000,0.008561643835616438,TRUE,11.90153708960844,2.518945688169337,1.0480080316672353,FALSE
725,forward,81500000,0.03505696932515338,TRUE,14.208771393727375,1.2746352729392925,0.5303123484403351,TRUE
726,forward,73000000,0.012671232876712329,FALSE,NA,NA,NA,FALSE
727,forward,79500000,0.008176100628930818,TRUE,11.867963676345923,-0.8108220096792564,-0.3373427154016927,FALSE
728,forward,81500000,0.009202453987730062,TRUE,11.957339354274637,3.8542539790586954,1.6035634055589731,TRUE
729,forward,81500000,0.026993865030674847,TRUE,13.506629771302084,0.45723856203125024,0.19023422682248559,FALSE
730,forward,83500000,0.022754491017964073,TRUE,13.137461664498518,1.7978316688348173,0.7479883497980111,FALSE
731,forward,88000000,0.020454545454545454,TRUE,12.937180550623502,1.3902827827098303,0.5784275260128701,TRUE
732,defense,73000000,0.021917808219178082,TRUE,16.696474762525188,3.0204924596970315,1.2566767009785607,FALSE
